,accuracy,classifier_name,fit_time,dataset_name
5,0.8157575757575758,DecisionTree,0.014000892639160156,dataset16
6,0.8193939393939393,DecisionTree,0.013004541397094727,dataset17
7,0.826060606060606,DecisionTree,0.014040946960449219,dataset18
8,0.7921212121212121,DecisionTree,0.014003753662109375,dataset19
9,0.813939393939394,DecisionTree,0.01398777961730957,dataset20
0,0.8133333333333334,DecisionTree,0.013999462127685547,dataset21
1,0.7957575757575758,DecisionTree,0.012994050979614258,dataset22
2,0.8309090909090909,DecisionTree,0.013997554779052734,dataset23
3,0.8103030303030303,DecisionTree,0.012965679168701172,dataset24
4,0.806060606060606,DecisionTree,0.013030290603637695,dataset25
5,0.8121212121212121,DecisionTree,0.014016151428222656,dataset26
6,0.8151515151515152,DecisionTree,0.012984037399291992,dataset27
7,0.82,DecisionTree,0.01399993896484375,dataset28
8,0.7921212121212121,DecisionTree,0.013999462127685547,dataset29
9,0.8175757575757576,DecisionTree,0.014966249465942383,dataset30
0,0.816969696969697,DecisionTree,0.012993574142456055,dataset31
1,0.7993939393939394,DecisionTree,0.012036800384521484,dataset32
2,0.823030303030303,DecisionTree,0.014003515243530273,dataset33
3,0.8157575757575758,DecisionTree,0.012985706329345703,dataset34
4,0.8066666666666666,DecisionTree,0.013001203536987305,dataset35
5,0.8193939393939393,DecisionTree,0.014000654220581055,dataset36
6,0.816969696969697,DecisionTree,0.015006542205810547,dataset37
7,0.823030303030303,DecisionTree,0.013958215713500977,dataset38
8,0.793939393939394,DecisionTree,0.014027118682861328,dataset39
9,0.8193939393939393,DecisionTree,0.015006780624389648,dataset40
0,0.8084848484848485,DecisionTree,0.014000892639160156,dataset41
1,0.8006060606060607,DecisionTree,0.013993024826049805,dataset42
2,0.8290909090909091,DecisionTree,0.01399993896484375,dataset43
3,0.8163636363636364,DecisionTree,0.013003349304199219,dataset44
4,0.8078787878787879,DecisionTree,0.013001203536987305,dataset45
5,0.8175757575757576,DecisionTree,0.012006282806396484,dataset46
6,0.8157575757575758,DecisionTree,0.014002084732055664,dataset47
7,0.823030303030303,DecisionTree,0.013991594314575195,dataset48
8,0.7909090909090909,DecisionTree,0.012998342514038086,dataset49
9,0.8242424242424242,DecisionTree,0.01300048828125,dataset50
0,0.6836363636363636,MultinomialNB,0.003965616226196289,dataset1
1,0.7163636363636363,MultinomialNB,0.00400090217590332,dataset2
2,0.7448484848484849,MultinomialNB,0.004998207092285156,dataset3
3,0.7345454545454545,MultinomialNB,0.0029997825622558594,dataset4
4,0.7418181818181818,MultinomialNB,0.003000020980834961,dataset5
5,0.6884848484848485,MultinomialNB,0.004001617431640625,dataset6
6,0.769090909090909,MultinomialNB,0.0070343017578125,dataset7
7,0.7587878787878788,MultinomialNB,0.003998994827270508,dataset8
8,0.6872727272727273,MultinomialNB,0.004013538360595703,dataset9
9,0.74,MultinomialNB,0.005948543548583984,dataset10
0,0.6836363636363636,MultinomialNB,0.00400090217590332,dataset11
1,0.7163636363636363,MultinomialNB,0.00400543212890625,dataset12
2,0.7448484848484849,MultinomialNB,0.0050373077392578125,dataset13
