,accuracy,classifier_name,fit_time,dataset_name
7,0.8335517693315858,W-KNN-7,0.00896310806274414,dataset38
8,0.8558322411533421,W-KNN-7,0.009701967239379883,dataset39
9,0.8387942332896461,W-KNN-7,0.009000301361083984,dataset40
0,0.8427260812581914,W-KNN-7,0.009996175765991211,dataset41
1,0.8623853211009175,W-KNN-7,0.009654521942138672,dataset42
2,0.8781127129750983,W-KNN-7,0.009999752044677734,dataset43
3,0.8754914809960681,W-KNN-7,0.013566970825195312,dataset44
4,0.8479685452162516,W-KNN-7,0.010964632034301758,dataset45
5,0.8492791612057667,W-KNN-7,0.009000062942504883,dataset46
6,0.8676277850589778,W-KNN-7,0.009999752044677734,dataset47
7,0.8335517693315858,W-KNN-7,0.008931398391723633,dataset48
8,0.8558322411533421,W-KNN-7,0.00799703598022461,dataset49
9,0.8387942332896461,W-KNN-7,0.009642362594604492,dataset50
0,0.765399737876802,KNN-15,0.03454089164733887,dataset1
1,0.7889908256880734,KNN-15,0.032026052474975586,dataset2
2,0.8125819134993447,KNN-15,0.0336153507232666,dataset3
3,0.8099606815203145,KNN-15,0.03232860565185547,dataset4
4,0.7903014416775884,KNN-15,0.036124229431152344,dataset5
5,0.7903014416775884,KNN-15,0.032319068908691406,dataset6
6,0.8047182175622543,KNN-15,0.03336000442504883,dataset7
7,0.7640891218872871,KNN-15,0.03330826759338379,dataset8
8,0.7496723460026212,KNN-15,0.03604483604431152,dataset9
9,0.7680209698558322,KNN-15,0.033444881439208984,dataset10
0,0.765399737876802,KNN-15,0.03208494186401367,dataset11
1,0.7889908256880734,KNN-15,0.03226923942565918,dataset12
2,0.8125819134993447,KNN-15,0.033567190170288086,dataset13
3,0.8099606815203145,KNN-15,0.034348487854003906,dataset14
4,0.7903014416775884,KNN-15,0.03319191932678223,dataset15
5,0.7903014416775884,KNN-15,0.03957009315490723,dataset16
6,0.8047182175622543,KNN-15,0.040596961975097656,dataset17
7,0.7640891218872871,KNN-15,0.031588077545166016,dataset18
8,0.7496723460026212,KNN-15,0.02974224090576172,dataset19
9,0.7680209698558322,KNN-15,0.03330874443054199,dataset20
0,0.765399737876802,KNN-15,0.032327890396118164,dataset21
1,0.7889908256880734,KNN-15,0.03126192092895508,dataset22
2,0.8125819134993447,KNN-15,0.03061366081237793,dataset23
3,0.8099606815203145,KNN-15,0.03619527816772461,dataset24
4,0.7903014416775884,KNN-15,0.04201507568359375,dataset25
5,0.7903014416775884,KNN-15,0.03229379653930664,dataset26
6,0.8047182175622543,KNN-15,0.034894466400146484,dataset27
7,0.7640891218872871,KNN-15,0.03304791450500488,dataset28
8,0.7496723460026212,KNN-15,0.031097412109375,dataset29
9,0.7680209698558322,KNN-15,0.0482487678527832,dataset30
0,0.765399737876802,KNN-15,0.031359195709228516,dataset31
1,0.7889908256880734,KNN-15,0.03226971626281738,dataset32
2,0.8125819134993447,KNN-15,0.04285788536071777,dataset33
3,0.8099606815203145,KNN-15,0.04982948303222656,dataset34
4,0.7903014416775884,KNN-15,0.032251596450805664,dataset35
5,0.7903014416775884,KNN-15,0.031711578369140625,dataset36
6,0.8047182175622543,KNN-15,0.030681371688842773,dataset37
7,0.7640891218872871,KNN-15,0.032282352447509766,dataset38
8,0.7496723460026212,KNN-15,0.04172492027282715,dataset39
9,0.7680209698558322,KNN-15,0.03132128715515137,dataset40
0,0.765399737876802,KNN-15,0.03127431869506836,dataset41
1,0.7889908256880734,KNN-15,0.03140902519226074,dataset42
2,0.8125819134993447,KNN-15,0.031275033950805664,dataset43
3,0.8099606815203145,KNN-15,0.036647796630859375,dataset44
4,0.7903014416775884,KNN-15,0.03415226936340332,dataset45
5,0.7903014416775884,KNN-15,0.0481419563293457,dataset46
6,0.8047182175622543,KNN-15,0.04398369789123535,dataset47
7,0.7640891218872871,KNN-15,0.03332662582397461,dataset48
8,0.7496723460026212,KNN-15,0.03133249282836914,dataset49
9,0.7680209698558322,KNN-15,0.03334546089172363,dataset50
0,0.8230668414154653,W-KNN-15,0.011480569839477539,dataset1
1,0.8505897771952818,W-KNN-15,0.019901037216186523,dataset2
2,0.8676277850589778,W-KNN-15,0.019685983657836914,dataset3
3,0.8676277850589778,W-KNN-15,0.019693374633789062,dataset4
4,0.8283093053735255,W-KNN-15,0.011604785919189453,dataset5
5,0.8401048492791612,W-KNN-15,0.011689901351928711,dataset6
6,0.8519003931847968,W-KNN-15,0.012101888656616211,dataset7
7,0.8243774574049804,W-KNN-15,0.012034893035888672,dataset8
8,0.8256880733944955,W-KNN-15,0.011547088623046875,dataset9
9,0.8230668414154653,W-KNN-15,0.01200556755065918,dataset10
0,0.8230668414154653,W-KNN-15,0.011999845504760742,dataset11
1,0.8505897771952818,W-KNN-15,0.010997295379638672,dataset12
2,0.8676277850589778,W-KNN-15,0.01605987548828125,dataset13
3,0.8676277850589778,W-KNN-15,0.011486053466796875,dataset14
4,0.8283093053735255,W-KNN-15,0.011595487594604492,dataset15
5,0.8401048492791612,W-KNN-15,0.010999679565429688,dataset16
6,0.8519003931847968,W-KNN-15,0.012775182723999023,dataset17
7,0.8243774574049804,W-KNN-15,0.013637065887451172,dataset18
8,0.8256880733944955,W-KNN-15,0.011604070663452148,dataset19
9,0.8230668414154653,W-KNN-15,0.012004375457763672,dataset20
0,0.8230668414154653,W-KNN-15,0.011034727096557617,dataset21
1,0.8505897771952818,W-KNN-15,0.012641668319702148,dataset22
2,0.8676277850589778,W-KNN-15,0.012369394302368164,dataset23
3,0.8676277850589778,W-KNN-15,0.011063337326049805,dataset24
4,0.8283093053735255,W-KNN-15,0.012048482894897461,dataset25
5,0.8401048492791612,W-KNN-15,0.012591838836669922,dataset26
6,0.8519003931847968,W-KNN-15,0.012624263763427734,dataset27
7,0.8243774574049804,W-KNN-15,0.011092185974121094,dataset28
8,0.8256880733944955,W-KNN-15,0.011658906936645508,dataset29
9,0.8230668414154653,W-KNN-15,0.011661052703857422,dataset30
0,0.8230668414154653,W-KNN-15,0.010673284530639648,dataset31
1,0.8505897771952818,W-KNN-15,0.011038541793823242,dataset32
2,0.8676277850589778,W-KNN-15,0.011636972427368164,dataset33
3,0.8676277850589778,W-KNN-15,0.011658906936645508,dataset34
4,0.8283093053735255,W-KNN-15,0.011646509170532227,dataset35
5,0.8401048492791612,W-KNN-15,0.011052846908569336,dataset36
6,0.8519003931847968,W-KNN-15,0.012646675109863281,dataset37
7,0.8243774574049804,W-KNN-15,0.011410951614379883,dataset38
8,0.8256880733944955,W-KNN-15,0.011036396026611328,dataset39
9,0.8230668414154653,W-KNN-15,0.01188206672668457,dataset40
0,0.8230668414154653,W-KNN-15,0.011436700820922852,dataset41
1,0.8505897771952818,W-KNN-15,0.011574268341064453,dataset42
2,0.8676277850589778,W-KNN-15,0.011145830154418945,dataset43
3,0.8676277850589778,W-KNN-15,0.012659788131713867,dataset44
4,0.8283093053735255,W-KNN-15,0.011840343475341797,dataset45
5,0.8401048492791612,W-KNN-15,0.01158761978149414,dataset46
6,0.8519003931847968,W-KNN-15,0.011004209518432617,dataset47
7,0.8243774574049804,W-KNN-15,0.011681795120239258,dataset48
8,0.8256880733944955,W-KNN-15,0.011653661727905273,dataset49
9,0.8230668414154653,W-KNN-15,0.012033224105834961,dataset50
0,0.8152031454783748,DecisionTree,0.01460719108581543,dataset1
1,0.836173001310616,DecisionTree,0.007998466491699219,dataset2
2,0.8243774574049804,DecisionTree,0.009496688842773438,dataset3
3,0.8138925294888598,DecisionTree,0.009117841720581055,dataset4
4,0.8007863695937091,DecisionTree,0.009540319442749023,dataset5
5,0.8269986893840104,DecisionTree,0.009552001953125,dataset6
6,0.817824377457405,DecisionTree,0.008970499038696289,dataset7
7,0.8191349934469201,DecisionTree,0.008721590042114258,dataset8
8,0.8191349934469201,DecisionTree,0.007998943328857422,dataset9
9,0.817824377457405,DecisionTree,0.009606599807739258,dataset10
0,0.8191349934469201,DecisionTree,0.009903192520141602,dataset11
1,0.8112712975098296,DecisionTree,0.008998394012451172,dataset12
2,0.8138925294888598,DecisionTree,0.013704776763916016,dataset13
3,0.8204456094364351,DecisionTree,0.012445926666259766,dataset14
4,0.8125819134993447,DecisionTree,0.008999824523925781,dataset15
5,0.8243774574049804,DecisionTree,0.009842872619628906,dataset16
6,0.8348623853211009,DecisionTree,0.008999347686767578,dataset17
7,0.8138925294888598,DecisionTree,0.009670495986938477,dataset18
8,0.8099606815203145,DecisionTree,0.009662151336669922,dataset19
9,0.8125819134993447,DecisionTree,0.008994340896606445,dataset20
0,0.8217562254259502,DecisionTree,0.010682106018066406,dataset21
1,0.8230668414154653,DecisionTree,0.009652137756347656,dataset22
2,0.8269986893840104,DecisionTree,0.01003575325012207,dataset23
3,0.8243774574049804,DecisionTree,0.00942087173461914,dataset24
4,0.8073394495412844,DecisionTree,0.009005546569824219,dataset25
5,0.8296199213630406,DecisionTree,0.009580850601196289,dataset26
6,0.8138925294888598,DecisionTree,0.008128643035888672,dataset27
7,0.8125819134993447,DecisionTree,0.010703086853027344,dataset28
8,0.8073394495412844,DecisionTree,0.00961923599243164,dataset29
9,0.8060288335517694,DecisionTree,0.008999824523925781,dataset30
0,0.8191349934469201,DecisionTree,0.010620832443237305,dataset31
1,0.8322411533420708,DecisionTree,0.010776042938232422,dataset32
2,0.817824377457405,DecisionTree,0.009008646011352539,dataset33
3,0.8152031454783748,DecisionTree,0.010502099990844727,dataset34
4,0.8047182175622543,DecisionTree,0.009060144424438477,dataset35
5,0.8243774574049804,DecisionTree,0.011000633239746094,dataset36
6,0.8322411533420708,DecisionTree,0.009636640548706055,dataset37
7,0.8243774574049804,DecisionTree,0.007999897003173828,dataset38
8,0.8086500655307994,DecisionTree,0.008726358413696289,dataset39
9,0.8152031454783748,DecisionTree,0.008044242858886719,dataset40
0,0.8125819134993447,DecisionTree,0.009007692337036133,dataset41
1,0.8269986893840104,DecisionTree,0.009401321411132812,dataset42
2,0.8296199213630406,DecisionTree,0.008063554763793945,dataset43
3,0.817824377457405,DecisionTree,0.010031938552856445,dataset44
4,0.8086500655307994,DecisionTree,0.009569883346557617,dataset45
5,0.8204456094364351,DecisionTree,0.009998083114624023,dataset46
6,0.8269986893840104,DecisionTree,0.00977325439453125,dataset47
7,0.8099606815203145,DecisionTree,0.010007143020629883,dataset48
8,0.8086500655307994,DecisionTree,0.009989023208618164,dataset49
9,0.8125819134993447,DecisionTree,0.010000467300415039,dataset50
0,0.382699868938401,MultinomialNB,0.004999637603759766,dataset1
1,0.43119266055045874,MultinomialNB,0.008126020431518555,dataset2
2,0.4233289646133683,MultinomialNB,0.007999897003173828,dataset3
3,0.42201834862385323,MultinomialNB,0.008655786514282227,dataset4
4,0.48623853211009177,MultinomialNB,0.008079051971435547,dataset5
5,0.3486238532110092,MultinomialNB,0.009549379348754883,dataset6
6,0.3984272608125819,MultinomialNB,0.008656978607177734,dataset7
7,0.42463958060288337,MultinomialNB,0.00799560546875,dataset8
8,0.3709043250327654,MultinomialNB,0.006047487258911133,dataset9
9,0.46526867627785057,MultinomialNB,0.00799250602722168,dataset10
0,0.382699868938401,MultinomialNB,0.008630037307739258,dataset11
1,0.43119266055045874,MultinomialNB,0.006000041961669922,dataset12
2,0.4233289646133683,MultinomialNB,0.0040514469146728516,dataset13
3,0.42201834862385323,MultinomialNB,0.0076220035552978516,dataset14
4,0.48623853211009177,MultinomialNB,0.0039997100830078125,dataset15
5,0.3486238532110092,MultinomialNB,0.004050731658935547,dataset16
6,0.3984272608125819,MultinomialNB,0.009618520736694336,dataset17
7,0.42463958060288337,MultinomialNB,0.00500035285949707,dataset18
8,0.3709043250327654,MultinomialNB,0.00870966911315918,dataset19
9,0.46526867627785057,MultinomialNB,0.008001089096069336,dataset20
0,0.382699868938401,MultinomialNB,0.0049974918365478516,dataset21
1,0.43119266055045874,MultinomialNB,0.00500035285949707,dataset22
2,0.4233289646133683,MultinomialNB,0.009700536727905273,dataset23
3,0.42201834862385323,MultinomialNB,0.009086370468139648,dataset24
4,0.48623853211009177,MultinomialNB,0.008996248245239258,dataset25
5,0.3486238532110092,MultinomialNB,0.008697509765625,dataset26
6,0.3984272608125819,MultinomialNB,0.008997440338134766,dataset27
7,0.42463958060288337,MultinomialNB,0.009710550308227539,dataset28
8,0.3709043250327654,MultinomialNB,0.00800013542175293,dataset29
9,0.46526867627785057,MultinomialNB,0.008580207824707031,dataset30
0,0.382699868938401,MultinomialNB,0.008657217025756836,dataset31
1,0.43119266055045874,MultinomialNB,0.006999969482421875,dataset32
2,0.4233289646133683,MultinomialNB,0.007772922515869141,dataset33
3,0.42201834862385323,MultinomialNB,0.004997730255126953,dataset34
4,0.48623853211009177,MultinomialNB,0.005522727966308594,dataset35
5,0.3486238532110092,MultinomialNB,0.00899648666381836,dataset36
6,0.3984272608125819,MultinomialNB,0.009642839431762695,dataset37
7,0.42463958060288337,MultinomialNB,0.009000301361083984,dataset38
8,0.3709043250327654,MultinomialNB,0.009603500366210938,dataset39
9,0.46526867627785057,MultinomialNB,0.008689403533935547,dataset40
0,0.382699868938401,MultinomialNB,0.009717226028442383,dataset41
1,0.43119266055045874,MultinomialNB,0.007946491241455078,dataset42
2,0.4233289646133683,MultinomialNB,0.0076999664306640625,dataset43
3,0.42201834862385323,MultinomialNB,0.004968404769897461,dataset44
4,0.48623853211009177,MultinomialNB,0.003999471664428711,dataset45
5,0.3486238532110092,MultinomialNB,0.007691144943237305,dataset46
6,0.3984272608125819,MultinomialNB,0.007999897003173828,dataset47
7,0.42463958060288337,MultinomialNB,0.00670623779296875,dataset48
8,0.3709043250327654,MultinomialNB,0.0059969425201416016,dataset49
9,0.46526867627785057,MultinomialNB,0.00500178337097168,dataset50
0,0.7575360419397117,MLPClassifier,2.6254584789276123,dataset1
1,0.5937090432503277,MLPClassifier,1.8665859699249268,dataset2
2,0.40235910878112713,MLPClassifier,1.3649952411651611,dataset3
3,0.5779816513761468,MLPClassifier,3.5890839099884033,dataset4
4,0.4692005242463958,MLPClassifier,1.6312980651855469,dataset5
5,0.7863695937090432,MLPClassifier,4.319438219070435,dataset6
6,0.7339449541284404,MLPClassifier,10.17753005027771,dataset7
7,0.46788990825688076,MLPClassifier,2.1365818977355957,dataset8
8,0.7981651376146789,MLPClassifier,8.551502227783203,dataset9
9,0.6592398427260813,MLPClassifier,6.343676328659058,dataset10
0,0.7575360419397117,MLPClassifier,2.6409175395965576,dataset11
1,0.5937090432503277,MLPClassifier,1.9322004318237305,dataset12
2,0.40235910878112713,MLPClassifier,1.3548510074615479,dataset13
3,0.5779816513761468,MLPClassifier,3.5362324714660645,dataset14
4,0.4692005242463958,MLPClassifier,1.6430318355560303,dataset15
5,0.7863695937090432,MLPClassifier,4.278022766113281,dataset16
6,0.7339449541284404,MLPClassifier,9.337862491607666,dataset17
7,0.46788990825688076,MLPClassifier,1.699904441833496,dataset18
