,accuracy,classifier_name,fit_time,dataset_name
2,0.9,W-KNN-15,0.004001617431640625,dataset43
3,0.96,W-KNN-15,0.005824089050292969,dataset44
4,0.94,W-KNN-15,0.004967212677001953,dataset45
5,0.96,W-KNN-15,0.004047393798828125,dataset46
6,0.98,W-KNN-15,0.004051685333251953,dataset47
7,0.98,W-KNN-15,0.006589412689208984,dataset48
8,1.0,W-KNN-15,0.003001689910888672,dataset49
9,0.96,W-KNN-15,0.003000020980834961,dataset50
0,1.0,DecisionTree,0.0060045719146728516,dataset1
1,0.98,DecisionTree,0.0030014514923095703,dataset2
2,0.9,DecisionTree,0.003000497817993164,dataset3
3,0.94,DecisionTree,0.003000497817993164,dataset4
4,0.9,DecisionTree,0.0070497989654541016,dataset5
5,0.96,DecisionTree,0.003982067108154297,dataset6
6,0.92,DecisionTree,0.0029981136322021484,dataset7
7,0.88,DecisionTree,0.0011262893676757812,dataset8
8,0.96,DecisionTree,0.005018472671508789,dataset9
9,0.9,DecisionTree,0.0030002593994140625,dataset10
0,0.98,DecisionTree,0.003909111022949219,dataset11
1,0.98,DecisionTree,0.00589299201965332,dataset12
2,0.9,DecisionTree,0.003000497817993164,dataset13
3,0.9,DecisionTree,0.0029997825622558594,dataset14
4,0.92,DecisionTree,0.002870321273803711,dataset15
5,0.96,DecisionTree,0.0075681209564208984,dataset16
6,0.92,DecisionTree,0.004041433334350586,dataset17
7,0.94,DecisionTree,0.0029997825622558594,dataset18
8,0.96,DecisionTree,0.004526853561401367,dataset19
9,0.9,DecisionTree,0.002988100051879883,dataset20
0,1.0,DecisionTree,0.003000497817993164,dataset21
1,0.98,DecisionTree,0.002999544143676758,dataset22
2,0.9,DecisionTree,0.0050029754638671875,dataset23
3,0.94,DecisionTree,0.0030193328857421875,dataset24
4,0.92,DecisionTree,0.003999233245849609,dataset25
5,0.96,DecisionTree,0.003062009811401367,dataset26
6,0.92,DecisionTree,0.00627899169921875,dataset27
7,0.94,DecisionTree,0.003000020980834961,dataset28
8,0.98,DecisionTree,0.003000020980834961,dataset29
9,0.9,DecisionTree,0.001996755599975586,dataset30
0,0.98,DecisionTree,0.0030019283294677734,dataset31
1,0.98,DecisionTree,0.0029973983764648438,dataset32
2,0.9,DecisionTree,0.002998828887939453,dataset33
3,0.92,DecisionTree,0.006001710891723633,dataset34
4,0.9,DecisionTree,0.0029985904693603516,dataset35
5,0.96,DecisionTree,0.003000020980834961,dataset36
6,0.92,DecisionTree,0.002999544143676758,dataset37
7,0.94,DecisionTree,0.003000497817993164,dataset38
8,0.96,DecisionTree,0.005989551544189453,dataset39
9,0.9,DecisionTree,0.003000497817993164,dataset40
0,0.98,DecisionTree,0.002111196517944336,dataset41
1,0.98,DecisionTree,0.007134437561035156,dataset42
2,0.88,DecisionTree,0.0029976367950439453,dataset43
3,0.94,DecisionTree,0.0029997825622558594,dataset44
4,0.9,DecisionTree,0.003090381622314453,dataset45
5,0.96,DecisionTree,0.004580259323120117,dataset46
6,0.92,DecisionTree,0.0029997825622558594,dataset47
7,0.88,DecisionTree,0.003000020980834961,dataset48
8,0.98,DecisionTree,0.0029997825622558594,dataset49
9,0.94,DecisionTree,0.002100706100463867,dataset50
0,0.96,MultinomialNB,0.002999544143676758,dataset1
1,0.74,MultinomialNB,0.00400090217590332,dataset2
2,0.5,MultinomialNB,0.00299835205078125,dataset3
3,0.84,MultinomialNB,0.003654956817626953,dataset4
4,0.56,MultinomialNB,0.004004716873168945,dataset5
5,0.62,MultinomialNB,0.0029981136322021484,dataset6
6,0.98,MultinomialNB,0.0029993057250976562,dataset7
7,0.92,MultinomialNB,0.0030732154846191406,dataset8
8,0.98,MultinomialNB,0.004544973373413086,dataset9
9,0.58,MultinomialNB,0.003000020980834961,dataset10
0,0.96,MultinomialNB,0.0030002593994140625,dataset11
1,0.74,MultinomialNB,0.003111124038696289,dataset12
2,0.5,MultinomialNB,0.004615306854248047,dataset13
3,0.84,MultinomialNB,0.002999544143676758,dataset14
4,0.56,MultinomialNB,0.001999378204345703,dataset15
5,0.62,MultinomialNB,0.003000020980834961,dataset16
6,0.98,MultinomialNB,0.003663778305053711,dataset17
7,0.92,MultinomialNB,0.004004240036010742,dataset18
8,0.98,MultinomialNB,0.003997802734375,dataset19
9,0.58,MultinomialNB,0.003000020980834961,dataset20
0,0.96,MultinomialNB,0.004628419876098633,dataset21
1,0.74,MultinomialNB,0.004001617431640625,dataset22
2,0.5,MultinomialNB,0.002994537353515625,dataset23
3,0.84,MultinomialNB,0.0029990673065185547,dataset24
4,0.56,MultinomialNB,0.003656625747680664,dataset25
5,0.62,MultinomialNB,0.003997802734375,dataset26
6,0.98,MultinomialNB,0.002999544143676758,dataset27
7,0.92,MultinomialNB,0.0029997825622558594,dataset28
8,0.98,MultinomialNB,0.003088712692260742,dataset29
9,0.58,MultinomialNB,0.004648447036743164,dataset30
